drive_id,drive_start,drive_end
2019_11_DAL_DET_8,Kickoff,Punt
2019_11_DAL_DET_9,Punt,Punt
2019_11_DAL_DET_10,Punt,Touchdown
2019_11_DAL_DET_11,Kickoff,Touchdown
2019_11_DAL_DET_12,Kickoff,Punt
2019_11_DAL_DET_13,Punt,Touchdown
2019_11_DAL_DET_15,Kickoff,Touchdown
2019_11_DAL_DET_16,Kickoff,Field Goal
2019_11_DAL_DET_17,Kickoff,Punt
2019_11_DAL_DET_18,Punt,Touchdown
2019_11_DAL_DET_19,Kickoff,Touchdown
2019_11_DAL_DET_20,Kickoff,Punt
2019_11_DAL_DET_21,Punt,Punt
2019_11_DEN_MIN_1,Kickoff,Field Goal
2019_11_DEN_MIN_2,Kickoff,Punt
2019_11_DEN_MIN_3,Punt,Punt
2019_11_DEN_MIN_4,Punt,Punt
2019_11_DEN_MIN_5,Punt,Touchdown
2019_11_DEN_MIN_6,Kickoff,Punt
2019_11_DEN_MIN_7,Punt,Touchdown
2019_11_DEN_MIN_8,Kickoff,Punt
2019_11_DEN_MIN_9,Punt,Punt
2019_11_DEN_MIN_11,Fumble,Field Goal
2019_11_DEN_MIN_14,Interception,Punt
2019_11_DEN_MIN_15,Kickoff,Touchdown
2019_11_DEN_MIN_16,Kickoff,Field Goal
2019_11_DEN_MIN_17,Kickoff,Touchdown
2019_11_DEN_MIN_18,Kickoff,Punt
2019_11_DEN_MIN_19,Punt,Touchdown
2019_11_DEN_MIN_20,Kickoff,Field Goal
2019_11_HOU_BAL_1,Kickoff,Turnover
2019_11_HOU_BAL_2,Fumble,Field Goal
2019_11_HOU_BAL_4,Fumble,Turnover
2019_11_HOU_BAL_5,Fumble,Punt
2019_11_HOU_BAL_6,Punt,Touchdown
2019_11_HOU_BAL_7,Kickoff,Punt
2019_11_HOU_BAL_8,Punt,Touchdown
2019_11_HOU_BAL_9,Kickoff,Field Goal
2019_11_HOU_BAL_11,Kickoff,Touchdown
2019_11_HOU_BAL_12,Kickoff,Punt
2019_11_HOU_BAL_13,Punt,Field Goal
2019_11_HOU_BAL_14,Kickoff,Turnover
2019_11_HOU_BAL_15,Interception,Field Goal
2019_11_HOU_BAL_16,Kickoff,Turnover
2019_11_HOU_BAL_17,Fumble,Touchdown
2019_11_HOU_BAL_18,Kickoff,Touchdown
2019_11_HOU_BAL_19,Kickoff,Touchdown
2019_11_HOU_BAL_20,Kickoff,Turnover
2019_11_JAX_IND_1,Kickoff,Punt
2019_11_JAX_IND_2,Punt,Punt
2019_11_JAX_IND_3,Punt,Touchdown
2019_11_JAX_IND_4,Kickoff,Touchdown
2019_11_JAX_IND_5,Kickoff,Punt
2019_11_JAX_IND_6,Punt,Field Goal
2019_11_JAX_IND_7,Kickoff,Punt
2019_11_JAX_IND_8,Punt,Punt
2019_11_JAX_IND_9,Punt,Punt
2019_11_JAX_IND_10,Punt,Punt
2019_11_JAX_IND_12,Interception,Turnover
2019_11_JAX_IND_14,Kickoff,Touchdown
2019_11_JAX_IND_15,Kickoff,Turnover
2019_11_JAX_IND_16,Fumble,Touchdown
2019_11_JAX_IND_17,Kickoff,Punt
2019_11_JAX_IND_18,Punt,Field Goal
2019_11_JAX_IND_20,Kickoff,Punt
2019_11_JAX_IND_21,Punt,Turnover
2019_11_JAX_IND_22,Interception,Touchdown
2019_11_KC_LAC_1,Kickoff,Field Goal
2019_11_KC_LAC_2,Kickoff,Punt
2019_11_KC_LAC_3,Punt,Field Goal
2019_11_KC_LAC_5,Interception,Turnover
2019_11_KC_LAC_6,Interception,Punt
2019_11_KC_LAC_7,Punt,Turnover
2019_11_KC_LAC_9,Kickoff,Field Goal
2019_11_KC_LAC_10,Kickoff,Field Goal
2019_11_KC_LAC_11,Kickoff,Field Goal
2019_11_KC_LAC_12,Kickoff,Touchdown
2019_11_KC_LAC_13,Kickoff,Punt
2019_11_KC_LAC_14,Punt,Touchdown
2019_11_KC_LAC_15,Kickoff,Touchdown
2019_11_KC_LAC_16,Kickoff,Punt
2019_11_KC_LAC_17,Punt,Punt
2019_11_KC_LAC_18,Punt,Punt
2019_11_KC_LAC_19,Punt,Punt
2019_11_KC_LAC_20,Punt,Punt
2019_11_KC_LAC_21,Punt,Turnover
2019_11_KC_LAC_22,Interception,Punt
2019_11_KC_LAC_23,Punt,Turnover
2019_11_NE_PHI_1,Kickoff,Field Goal
2019_11_NE_PHI_2,Kickoff,Punt
2019_11_NE_PHI_3,Punt,Punt
2019_11_NE_PHI_4,Punt,Punt
2019_11_NE_PHI_5,Punt,Touchdown
2019_11_NE_PHI_6,Kickoff,Field Goal
2019_11_NE_PHI_7,Kickoff,Punt
2019_11_NE_PHI_8,Punt,Field Goal
2019_11_NE_PHI_9,Kickoff,Turnover
2019_11_NE_PHI_10,Fumble,Field Goal
2019_11_NE_PHI_11,Kickoff,Punt
2019_11_NE_PHI_13,Kickoff,Touchdown
2019_11_NE_PHI_14,Kickoff,Punt
2019_11_NE_PHI_15,Punt,Punt
2019_11_NE_PHI_16,Punt,Punt
2019_11_NE_PHI_17,Punt,Punt
2019_11_NE_PHI_18,Punt,Punt
2019_11_NE_PHI_19,Punt,Punt
2019_11_NE_PHI_20,Punt,Punt
2019_11_NE_PHI_21,Punt,Punt
2019_11_NE_PHI_22,Punt,Punt
2019_11_NE_PHI_23,Punt,Punt
2019_11_NE_PHI_24,Punt,Turnover
2019_11_NE_PHI_25,Fumble,Punt
2019_11_NO_TB_1,Kickoff,Field Goal
2019_11_NO_TB_2,Kickoff,Punt
2019_11_NO_TB_3,Punt,Field Goal
2019_11_NO_TB_4,Kickoff,Turnover
2019_11_NO_TB_6,Kickoff,Punt
2019_11_NO_TB_7,Punt,Touchdown
2019_11_NO_TB_8,Kickoff,Touchdown
2019_11_NO_TB_9,Kickoff,Punt
2019_11_NO_TB_10,Punt,Turnover
2019_11_NO_TB_11,Kickoff,Field Goal
2019_11_NO_TB_12,Kickoff,Touchdown
2019_11_NO_TB_13,Kickoff,Touchdown
2019_11_NO_TB_14,Kickoff,Punt
2019_11_NO_TB_15,Punt,Punt
2019_11_NO_TB_16,Punt,Punt
2019_11_NO_TB_18,Kickoff,Turnover
2019_11_NYJ_WAS_1,Kickoff,Touchdown
2019_11_NYJ_WAS_2,Kickoff,Punt
2019_11_NYJ_WAS_3,Punt,Punt
2019_11_NYJ_WAS_4,Punt,Punt
2019_11_NYJ_WAS_5,Punt,Touchdown
2019_11_NYJ_WAS_6,Kickoff,Punt
2019_11_NYJ_WAS_7,Punt,Turnover
2019_11_NYJ_WAS_8,Interception,Field Goal
2019_11_NYJ_WAS_12,Punt,Punt
2019_11_NYJ_WAS_13,Punt,Touchdown
2019_11_NYJ_WAS_15,Kickoff,Turnover
2019_11_NYJ_WAS_16,Fumble,Punt
2019_11_NYJ_WAS_17,Punt,Punt
2019_11_NYJ_WAS_18,Punt,Touchdown
2019_11_NYJ_WAS_20,Interception,Touchdown
2019_11_NYJ_WAS_21,Kickoff,Touchdown
2019_11_NYJ_WAS_22,Kickoff,Field Goal
2019_11_NYJ_WAS_24,Punt,Punt
2019_11_NYJ_WAS_25,Punt,Touchdown
2019_11_PIT_CLE_1,Kickoff,Punt
2019_11_PIT_CLE_2,Punt,Touchdown
2019_11_PIT_CLE_3,Kickoff,Field Goal
2019_11_PIT_CLE_5,Punt,Punt
2019_11_PIT_CLE_6,Punt,Punt
2019_11_PIT_CLE_7,Punt,Punt
2019_11_PIT_CLE_8,Punt,Touchdown
2019_11_PIT_CLE_9,Kickoff,Turnover
2019_11_PIT_CLE_10,Fumble,Punt
2019_11_PIT_CLE_11,Punt,Turnover
2019_11_PIT_CLE_12,Interception,Field Goal
2019_11_PIT_CLE_15,Kickoff,Punt
2019_11_PIT_CLE_16,Punt,Turnover
2019_11_PIT_CLE_17,Interception,Punt
2019_11_PIT_CLE_18,Punt,Touchdown
2019_11_PIT_CLE_19,Kickoff,Field Goal
2019_11_PIT_CLE_21,Fumble,Punt
2019_11_PIT_CLE_22,Punt,Punt
2019_11_PIT_CLE_23,Punt,Punt
2019_11_PIT_CLE_25,Interception,Touchdown
2019_11_PIT_CLE_26,Kickoff,Turnover
2019_11_PIT_CLE_27,Interception,Punt
2019_11_PIT_CLE_28,Punt,Turnover
2019_12_BAL_LA_1,Kickoff,Punt
2019_12_BAL_LA_2,Punt,Touchdown
2019_12_BAL_LA_3,Kickoff,Punt
2019_12_BAL_LA_4,Punt,Touchdown
2019_12_BAL_LA_5,Kickoff,Field Goal
2019_12_BAL_LA_6,Kickoff,Touchdown
2019_12_BAL_LA_7,Kickoff,Field Goal
2019_12_BAL_LA_8,Kickoff,Touchdown
2019_12_BAL_LA_10,Kickoff,Touchdown
2019_12_BAL_LA_11,Kickoff,Punt
2019_12_BAL_LA_12,Punt,Touchdown
2019_12_BAL_LA_13,Kickoff,Turnover
2019_12_BAL_LA_14,Interception,Field Goal
2019_12_BAL_LA_15,Kickoff,Punt
2019_12_BAL_LA_16,Punt,Punt
2019_12_BAL_LA_17,Punt,Turnover
2019_12_CAR_NO_1,Kickoff,Touchdown
2019_12_CAR_NO_2,Kickoff,Punt
2019_12_CAR_NO_3,Punt,Punt
2019_12_CAR_NO_4,Punt,Touchdown
2019_12_CAR_NO_5,Kickoff,Touchdown
2019_12_CAR_NO_6,Kickoff,Field Goal
2019_12_CAR_NO_7,Kickoff,Field Goal
2019_12_CAR_NO_8,Kickoff,Punt
2019_12_CAR_NO_9,Punt,Touchdown
2019_12_CAR_NO_10,Kickoff,Punt
2019_12_CAR_NO_11,Punt,Touchdown
2019_12_CAR_NO_12,Kickoff,Field Goal
2019_12_CAR_NO_13,Kickoff,Touchdown
2019_12_CAR_NO_14,Kickoff,Touchdown
2019_12_CAR_NO_15,Kickoff,Punt
2019_12_CAR_NO_16,Punt,Punt
2019_12_CAR_NO_17,Punt,Turnover
2019_12_CAR_NO_18,Interception,Touchdown
2019_12_CAR_NO_19,Kickoff,Turnover
2019_12_CAR_NO_20,Fumble,Field Goal
2019_12_DAL_NE_1,Kickoff,Punt
2019_12_DAL_NE_2,Punt,Punt
2019_12_DAL_NE_3,Punt,Field Goal
2019_12_DAL_NE_5,Punt,Punt
2019_12_DAL_NE_6,Punt,Touchdown
2019_12_DAL_NE_7,Kickoff,Turnover
2019_12_DAL_NE_8,Interception,Field Goal
2019_12_DAL_NE_9,Kickoff,Field Goal
2019_12_DAL_NE_10,Kickoff,Field Goal
2019_12_DAL_NE_12,Kickoff,Field Goal
2019_12_DAL_NE_13,Kickoff,Punt
2019_12_DAL_NE_14,Punt,Punt
2019_12_DAL_NE_15,Punt,Punt
2019_12_DAL_NE_16,Punt,Punt
2019_12_DAL_NE_17,Punt,Punt
2019_12_DAL_NE_18,Punt,Punt
2019_12_DAL_NE_19,Punt,Field Goal
2019_12_DAL_NE_20,Kickoff,Field Goal
2019_12_DAL_NE_21,Kickoff,Punt
2019_12_DAL_NE_22,Punt,Turnover
2019_12_DAL_NE_23,Fumble,Turnover
2019_12_DEN_BUF_1,Kickoff,Punt
2019_12_DEN_BUF_2,Punt,Field Goal
2019_12_DEN_BUF_3,Kickoff,Punt
2019_12_DEN_BUF_4,Punt,Field Goal
2019_12_DEN_BUF_5,Kickoff,Punt
2019_12_DEN_BUF_6,Punt,Turnover
2019_12_DEN_BUF_7,Interception,Turnover
2019_12_DEN_BUF_9,Kickoff,Touchdown
2019_12_DEN_BUF_10,Kickoff,Field Goal
2019_12_DEN_BUF_11,Kickoff,Punt
2019_12_DEN_BUF_12,Punt,Punt
2019_12_DEN_BUF_13,Punt,Punt
2019_12_DEN_BUF_14,Punt,Punt
2019_12_DEN_BUF_15,Punt,Punt
2019_12_DEN_BUF_16,Punt,Punt
2019_12_DEN_BUF_17,Punt,Touchdown
2019_12_DEN_BUF_18,Kickoff,Punt
2019_12_DEN_BUF_19,Punt,Punt
2019_12_DEN_BUF_20,Punt,Punt
2019_12_DET_WAS_1,Kickoff,Turnover
2019_12_DET_WAS_2,Fumble,Field Goal
2019_12_DET_WAS_4,Kickoff,Field Goal
2019_12_DET_WAS_6,Kickoff,Turnover
2019_12_DET_WAS_7,Interception,Punt
2019_12_DET_WAS_9,Fumble,Field Goal
2019_12_DET_WAS_10,Kickoff,Punt
2019_12_DET_WAS_11,Punt,Punt
2019_12_DET_WAS_12,Punt,Field Goal
2019_12_DET_WAS_14,Kickoff,Touchdown
2019_12_DET_WAS_15,Kickoff,Punt
2019_12_DET_WAS_16,Punt,Punt
2019_12_DET_WAS_17,Punt,Punt
2019_12_DET_WAS_18,Punt,Field Goal
2019_12_DET_WAS_19,Kickoff,Turnover
2019_12_DET_WAS_20,Interception,Punt
2019_12_DET_WAS_21,Punt,Punt
2019_12_DET_WAS_22,Punt,Punt
2019_12_DET_WAS_23,Punt,Field Goal
2019_12_DET_WAS_24,Kickoff,Turnover
2019_12_DET_WAS_25,Interception,Field Goal
2019_12_DET_WAS_26,Kickoff,Turnover
2019_12_GB_SF_1,Kickoff,Turnover
2019_12_GB_SF_3,Kickoff,Punt
2019_12_GB_SF_4,Punt,Punt
2019_12_GB_SF_5,Punt,Punt
2019_12_GB_SF_6,Punt,Field Goal
2019_12_GB_SF_7,Kickoff,Punt
2019_12_GB_SF_8,Punt,Punt
2019_12_GB_SF_9,Punt,Turnover
2019_12_GB_SF_10,Fumble,Punt
2019_12_GB_SF_11,Punt,Punt
2019_12_GB_SF_12,Punt,Field Goal
2019_12_GB_SF_13,Kickoff,Punt
2019_12_GB_SF_14,Punt,Touchdown
2019_12_GB_SF_15,Kickoff,Punt
2019_12_GB_SF_16,Punt,Field Goal
2019_12_GB_SF_17,Kickoff,Punt
2019_12_GB_SF_18,Punt,Touchdown
2019_12_GB_SF_19,Kickoff,Touchdown
2019_12_GB_SF_20,Kickoff,Turnover
2019_12_GB_SF_21,Fumble,Touchdown
2019_12_IND_HOU_1,Kickoff,Punt
2019_12_IND_HOU_2,Punt,Punt
2019_12_IND_HOU_3,Punt,Punt
2019_12_IND_HOU_4,Punt,Field Goal
2019_12_IND_HOU_5,Kickoff,Punt
2019_12_IND_HOU_7,Interception,Touchdown
2019_12_IND_HOU_8,Kickoff,Touchdown
2019_12_IND_HOU_9,Kickoff,Field Goal
2019_12_IND_HOU_10,Kickoff,Turnover
2019_12_IND_HOU_11,Fumble,Touchdown
2019_12_IND_HOU_12,Kickoff,Field Goal
2019_12_IND_HOU_13,Kickoff,Punt
2019_12_IND_HOU_14,Punt,Touchdown
2019_12_IND_HOU_15,Kickoff,Punt
2019_12_IND_HOU_16,Punt,Punt
2019_12_IND_HOU_17,Punt,Turnover
2019_12_IND_HOU_18,Fumble,Turnover
2019_12_JAX_TEN_1,Kickoff,Punt
2019_12_JAX_TEN_2,Punt,Punt
2019_12_JAX_TEN_3,Punt,Punt
2019_12_JAX_TEN_4,Punt,Turnover
2019_12_JAX_TEN_5,Fumble,Punt
2019_12_JAX_TEN_6,Punt,Touchdown
2019_12_JAX_TEN_7,Kickoff,Field Goal
2019_12_JAX_TEN_8,Kickoff,Punt
2019_12_JAX_TEN_9,Punt,Punt
2019_12_JAX_TEN_11,Kickoff,Touchdown
2019_12_JAX_TEN_12,Kickoff,Punt
2019_12_JAX_TEN_16,Kickoff,Punt
2019_12_JAX_TEN_17,Punt,Touchdown
2019_12_JAX_TEN_18,Kickoff,Touchdown
2019_12_JAX_TEN_19,Kickoff,Turnover
2019_12_JAX_TEN_20,Fumble,Touchdown
2019_12_JAX_TEN_21,Kickoff,Touchdown
2019_12_JAX_TEN_22,Kickoff,Field Goal
2019_12_JAX_TEN_23,Kickoff,Punt
2019_12_JAX_TEN_24,Punt,Turnover
2019_12_MIA_CLE_1,Kickoff,Touchdown
2019_12_MIA_CLE_2,Kickoff,Punt
2019_12_MIA_CLE_3,Punt,Punt
2019_12_MIA_CLE_4,Punt,Punt
2019_12_MIA_CLE_5,Punt,Touchdown
2019_12_MIA_CLE_6,Kickoff,Turnover
2019_12_MIA_CLE_7,Fumble,Touchdown
2019_12_MIA_CLE_8,Kickoff,Turnover
2019_12_MIA_CLE_9,Interception,Touchdown
2019_12_MIA_CLE_10,Kickoff,Field Goal
2019_12_MIA_CLE_11,Kickoff,Punt
2019_12_MIA_CLE_12,Punt,Turnover
2019_12_MIA_CLE_13,Interception,Touchdown
2019_12_MIA_CLE_14,Kickoff,Field Goal
2019_12_MIA_CLE_16,Kickoff,Field Goal
2019_12_MIA_CLE_17,Kickoff,Punt
2019_12_MIA_CLE_18,Punt,Field Goal
2019_12_MIA_CLE_19,Kickoff,Turnover
2019_12_MIA_CLE_20,Interception,Touchdown
2019_12_MIA_CLE_21,Kickoff,Touchdown
2019_12_NYG_CHI_1,Kickoff,Punt
2019_12_NYG_CHI_2,Punt,Punt
2019_12_NYG_CHI_3,Punt,Punt
2019_12_NYG_CHI_4,Punt,Turnover
2019_12_NYG_CHI_5,Interception,Punt
2019_12_NYG_CHI_6,Punt,Punt
2019_12_NYG_CHI_7,Punt,Touchdown
2019_12_NYG_CHI_8,Kickoff,Punt
2019_12_NYG_CHI_9,Punt,Field Goal
2019_12_NYG_CHI_11,Punt,Field Goal
2019_12_NYG_CHI_14,Kickoff,Touchdown
2019_12_NYG_CHI_15,Kickoff,Punt
2019_12_NYG_CHI_16,Punt,Field Goal
2019_12_NYG_CHI_18,Fumble,Touchdown
2019_12_NYG_CHI_19,Kickoff,Punt
2019_12_NYG_CHI_20,Punt,Turnover
2019_12_NYG_CHI_21,Interception,Turnover
2019_12_NYG_CHI_22,Fumble,Punt
2019_12_NYG_CHI_23,Punt,Touchdown
2019_12_NYG_CHI_24,Kickoff,Punt
2019_12_NYG_CHI_25,Punt,Turnover
2019_12_OAK_NYJ_1,Kickoff,Field Goal
2019_12_OAK_NYJ_2,Kickoff,Field Goal
2019_12_OAK_NYJ_3,Kickoff,Punt
2019_12_OAK_NYJ_4,Punt,Touchdown
2019_12_OAK_NYJ_5,Kickoff,Field Goal
2019_12_OAK_NYJ_7,Kickoff,Punt
2019_12_OAK_NYJ_8,Punt,Field Goal
2019_12_OAK_NYJ_11,Kickoff,Touchdown
2019_12_OAK_NYJ_12,Kickoff,Turnover
2019_12_OAK_NYJ_13,Fumble,Touchdown
2019_12_OAK_NYJ_15,Kickoff,Punt
2019_12_OAK_NYJ_16,Punt,Punt
2019_12_OAK_NYJ_18,Punt,Punt
2019_12_OAK_NYJ_19,Punt,Punt
2019_12_OAK_NYJ_20,Punt,Punt
2019_12_OAK_NYJ_21,Punt,Punt
2019_12_OAK_NYJ_22,Punt,Punt
2019_12_OAK_NYJ_23,Punt,Punt
2019_12_PIT_CIN_1,Kickoff,Punt
2019_12_PIT_CIN_2,Punt,Punt
2019_12_PIT_CIN_3,Punt,Punt
2019_12_PIT_CIN_4,Punt,Turnover
2019_12_PIT_CIN_5,Interception,Punt
2019_12_PIT_CIN_6,Punt,Punt
2019_12_PIT_CIN_7,Punt,Punt
2019_12_PIT_CIN_8,Punt,Field Goal
2019_12_PIT_CIN_9,Kickoff,Touchdown
2019_12_PIT_CIN_10,Kickoff,Punt
2019_12_PIT_CIN_11,Punt,Punt
2019_12_PIT_CIN_13,Kickoff,Punt
2019_12_PIT_CIN_14,Punt,Punt
2019_12_PIT_CIN_15,Punt,Touchdown
2019_12_PIT_CIN_16,Kickoff,Field Goal
2019_12_PIT_CIN_17,Kickoff,Punt
2019_12_PIT_CIN_18,Punt,Punt
2019_12_PIT_CIN_19,Punt,Punt
2019_12_PIT_CIN_20,Punt,Punt
2019_12_PIT_CIN_21,Punt,Field Goal
2019_12_PIT_CIN_22,Kickoff,Turnover
2019_12_PIT_CIN_23,Fumble,Punt
2019_12_PIT_CIN_24,Punt,Punt
2019_12_PIT_CIN_25,Punt,Field Goal
2019_12_PIT_CIN_26,Kickoff,Turnover
2019_12_SEA_PHI_1,Kickoff,Punt
2019_12_SEA_PHI_2,Punt,Punt
2019_12_SEA_PHI_3,Punt,Field Goal
2019_12_SEA_PHI_4,Kickoff,Touchdown
2019_12_SEA_PHI_5,Kickoff,Turnover
2019_12_SEA_PHI_6,Fumble,Punt
2019_12_SEA_PHI_7,Punt,Turnover
2019_12_SEA_PHI_8,Interception,Field Goal
2019_12_SEA_PHI_9,Kickoff,Punt
2019_12_SEA_PHI_10,Punt,Punt
2019_12_SEA_PHI_11,Punt,Punt
2019_12_SEA_PHI_12,Punt,Punt
2019_12_SEA_PHI_14,Kickoff,Punt
2019_12_SEA_PHI_15,Punt,Turnover
2019_12_SEA_PHI_16,Fumble,Turnover
2019_12_SEA_PHI_17,Interception,Punt
2019_12_SEA_PHI_18,Punt,Touchdown
2019_12_SEA_PHI_19,Kickoff,Turnover
2019_12_SEA_PHI_20,Fumble,Turnover
2019_12_SEA_PHI_21,Fumble,Turnover
2019_12_SEA_PHI_22,Fumble,Punt
2019_12_SEA_PHI_23,Punt,Turnover
2019_12_SEA_PHI_24,Interception,Punt
2019_12_SEA_PHI_25,Punt,Touchdown
2019_12_TB_ATL_1,Kickoff,Field Goal
2019_12_TB_ATL_2,Kickoff,Turnover
2019_12_TB_ATL_3,Interception,Punt
2019_12_TB_ATL_4,Punt,Touchdown
2019_12_TB_ATL_5,Kickoff,Punt
2019_12_TB_ATL_6,Punt,Turnover
2019_12_TB_ATL_7,Interception,Touchdown
2019_12_TB_ATL_8,Kickoff,Punt
2019_12_TB_ATL_9,Punt,Punt
2019_12_TB_ATL_10,Punt,Touchdown
2019_12_TB_ATL_11,Kickoff,Punt
2019_12_TB_ATL_12,Punt,Touchdown
2019_12_TB_ATL_13,Kickoff,Punt
2019_12_TB_ATL_15,Kickoff,Touchdown
2019_12_TB_ATL_16,Kickoff,Turnover
2019_12_TB_ATL_17,Interception,Punt
2019_12_TB_ATL_18,Punt,Field Goal
2019_12_TB_ATL_19,Kickoff,Field Goal
2019_12_TB_ATL_20,Kickoff,Field Goal
2019_12_TB_ATL_21,Kickoff,Punt
2019_12_TB_ATL_22,Punt,Punt
2019_12_TB_ATL_23,Punt,Punt
2019_12_TB_ATL_25,Kickoff,Touchdown
2019_13_BUF_DAL_1,Kickoff,Touchdown
2019_13_BUF_DAL_2,Kickoff,Punt
2019_13_BUF_DAL_3,Punt,Punt
2019_13_BUF_DAL_4,Punt,Punt
2019_13_BUF_DAL_5,Punt,Punt
2019_13_BUF_DAL_6,Punt,Touchdown
2019_13_BUF_DAL_7,Kickoff,Turnover
2019_13_BUF_DAL_8,Interception,Field Goal
2019_13_BUF_DAL_10,Fumble,Touchdown
2019_13_BUF_DAL_11,Kickoff,Field Goal
2019_13_BUF_DAL_12,Kickoff,Field Goal
2019_13_BUF_DAL_13,Kickoff,Field Goal
2019_13_BUF_DAL_15,Kickoff,Turnover
2019_13_BUF_DAL_16,Fumble,Field Goal
2019_13_BUF_DAL_17,Kickoff,Turnover
2019_13_BUF_DAL_18,Fumble,Punt
2019_13_BUF_DAL_19,Punt,Touchdown
2019_13_CHI_DET_1,Kickoff,Touchdown
2019_13_CHI_DET_2,Kickoff,Touchdown
2019_13_CHI_DET_3,Kickoff,Punt
2019_13_CHI_DET_4,Punt,Touchdown
2019_13_CHI_DET_5,Kickoff,Punt
2019_13_CHI_DET_6,Punt,Punt
2019_13_CHI_DET_7,Punt,Punt
2019_13_CHI_DET_8,Punt,Turnover
2019_13_CHI_DET_9,Fumble,Field Goal
2019_13_CHI_DET_10,Kickoff,Field Goal
2019_13_CHI_DET_12,Kickoff,Punt
2019_13_CHI_DET_13,Punt,Turnover
2019_13_CHI_DET_14,Interception,Punt
2019_13_CHI_DET_15,Punt,Touchdown
2019_13_CHI_DET_16,Kickoff,Field Goal
2019_13_CHI_DET_17,Kickoff,Punt
2019_13_CHI_DET_18,Punt,Punt
2019_13_CHI_DET_19,Punt,Touchdown
2019_13_CHI_DET_20,Kickoff,Turnover
2019_13_CLE_PIT_1,Kickoff,Field Goal
2019_13_CLE_PIT_2,Kickoff,Punt
2019_13_CLE_PIT_3,Punt,Punt
2019_13_CLE_PIT_4,Punt,Punt
2019_13_CLE_PIT_5,Punt,Touchdown
2019_13_CLE_PIT_6,Kickoff,Field Goal
2019_13_CLE_PIT_7,Kickoff,Punt
2019_13_CLE_PIT_8,Punt,Touchdown
2019_13_CLE_PIT_9,Kickoff,Turnover
2019_13_CLE_PIT_10,Kickoff,Touchdown
2019_13_CLE_PIT_11,Kickoff,Turnover
2019_13_CLE_PIT_12,Fumble,Field Goal
2019_13_CLE_PIT_13,Kickoff,Punt
2019_13_CLE_PIT_14,Punt,Punt
2019_13_CLE_PIT_15,Punt,Field Goal
2019_13_CLE_PIT_17,Interception,Punt
2019_13_CLE_PIT_18,Punt,Punt
2019_13_CLE_PIT_19,Punt,Turnover
2019_13_GB_NYG_1,Kickoff,Punt
2019_13_GB_NYG_2,Punt,Touchdown
2019_13_GB_NYG_3,Kickoff,Touchdown
2019_13_GB_NYG_4,Kickoff,Touchdown
2019_13_GB_NYG_5,Kickoff,Turnover
2019_13_GB_NYG_6,Interception,Field Goal
2019_13_GB_NYG_7,Kickoff,Field Goal
2019_13_GB_NYG_8,Kickoff,Punt
2019_13_GB_NYG_10,Kickoff,Punt
2019_13_GB_NYG_11,Punt,Field Goal
2019_13_GB_NYG_12,Kickoff,Touchdown
2019_13_GB_NYG_13,Kickoff,Turnover
2019_13_GB_NYG_14,Interception,Touchdown
2019_13_GB_NYG_15,Kickoff,Turnover
2019_13_GB_NYG_16,Interception,Punt
2019_13_GB_NYG_17,Punt,Turnover
2019_13_LA_ARI_1,Kickoff,Field Goal
2019_13_LA_ARI_2,Kickoff,Punt
2019_13_LA_ARI_3,Punt,Field Goal
2019_13_LA_ARI_5,Punt,Touchdown
2019_13_LA_ARI_6,Kickoff,Punt
2019_13_LA_ARI_7,Punt,Punt
2019_13_LA_ARI_8,Punt,Punt
2019_13_LA_ARI_9,Punt,Touchdown
2019_13_LA_ARI_10,Kickoff,Punt
2019_13_LA_ARI_11,Punt,Field Goal
2019_13_LA_ARI_12,Kickoff,Punt
2019_13_LA_ARI_13,Punt,Touchdown
2019_13_LA_ARI_15,Kickoff,Turnover
2019_13_LA_ARI_16,Fumble,Punt
2019_13_LA_ARI_17,Punt,Punt
2019_13_LA_ARI_18,Punt,Turnover
2019_13_LA_ARI_19,Fumble,Touchdown
2019_13_LA_ARI_20,Kickoff,Punt
2019_13_LA_ARI_21,Punt,Turnover
2019_13_LA_ARI_22,Fumble,Punt
2019_13_LAC_DEN_1,Kickoff,Punt
2019_13_LAC_DEN_2,Punt,Punt
2019_13_LAC_DEN_3,Punt,Touchdown
2019_13_LAC_DEN_4,Kickoff,Turnover
2019_13_LAC_DEN_5,Interception,Touchdown
2019_13_LAC_DEN_6,Kickoff,Field Goal
2019_13_LAC_DEN_7,Kickoff,Punt
2019_13_LAC_DEN_8,Punt,Field Goal
2019_13_LAC_DEN_9,Kickoff,Punt
2019_13_LAC_DEN_10,Punt,Punt
2019_13_LAC_DEN_11,Punt,Touchdown
2019_13_LAC_DEN_13,Kickoff,Punt
2019_13_LAC_DEN_14,Punt,Punt
2019_13_LAC_DEN_15,Punt,Punt
2019_13_LAC_DEN_16,Punt,Punt
2019_13_LAC_DEN_17,Punt,Touchdown
2019_13_LAC_DEN_18,Kickoff,Turnover
2019_13_LAC_DEN_19,Interception,Field Goal
2019_13_LAC_DEN_21,Kickoff,Field Goal
2019_13_MIN_SEA_1,Kickoff,Punt
2019_13_MIN_SEA_2,Punt,Touchdown
2019_13_MIN_SEA_3,Kickoff,Touchdown
2019_13_MIN_SEA_4,Kickoff,Punt
2019_13_MIN_SEA_5,Punt,Punt
2019_13_MIN_SEA_6,Punt,Punt
2019_13_MIN_SEA_8,Kickoff,Field Goal
